image,split,source,strat_key
synth_00477.png,train,synthetic,class_1
synth_00480.png,train,synthetic,class_1
synth_00481.png,train,synthetic,class_0
synth_00482.png,train,synthetic,class_1
synth_00485.png,train,synthetic,class_0
synth_00487.png,train,synthetic,class_1
synth_00488.png,train,synthetic,class_1
synth_00489.png,train,synthetic,class_0
synth_00490.png,train,synthetic,negative
synth_00491.png,train,synthetic,class_1
synth_00492.png,train,synthetic,negative
synth_00493.png,train,synthetic,class_1
synth_00495.png,train,synthetic,negative
synth_00496.png,train,synthetic,class_0
synth_00498.png,train,synthetic,class_1
synth_00499.png,train,synthetic,class_1
synth_00500.png,train,synthetic,class_0
synth_00501.png,train,synthetic,class_0
synth_00502.png,train,synthetic,class_1
synth_00504.png,train,synthetic,class_1
synth_00506.png,train,synthetic,class_0
synth_00507.png,train,synthetic,class_0
synth_00509.png,train,synthetic,class_0
synth_00510.png,train,synthetic,class_0
synth_00511.png,train,synthetic,class_1
synth_00512.png,train,synthetic,class_0
synth_00513.png,train,synthetic,class_1
synth_00514.png,train,synthetic,class_1
synth_00515.png,train,synthetic,class_0
synth_00516.png,train,synthetic,class_1
synth_00518.png,train,synthetic,class_0
synth_00520.png,train,synthetic,class_0
synth_00521.png,train,synthetic,class_1
synth_00523.png,train,synthetic,class_1
synth_00525.png,train,synthetic,class_1
synth_00526.png,train,synthetic,class_0
synth_00527.png,train,synthetic,class_1
synth_00528.png,train,synthetic,class_0
synth_00529.png,train,synthetic,class_1
synth_00530.png,train,synthetic,class_1
synth_00531.png,train,synthetic,class_1
synth_00532.png,train,synthetic,class_1
synth_00533.png,train,synthetic,class_1
synth_00534.png,train,synthetic,class_0
synth_00535.png,train,synthetic,class_0
synth_00537.png,train,synthetic,class_1
synth_00539.png,train,synthetic,class_0
synth_00540.png,train,synthetic,class_0
synth_00541.png,train,synthetic,class_1
synth_00542.png,train,synthetic,class_0
synth_00543.png,train,synthetic,class_1
synth_00544.png,train,synthetic,class_1
synth_00545.png,train,synthetic,class_1
synth_00546.png,train,synthetic,class_1
synth_00547.png,train,synthetic,class_0
synth_00549.png,train,synthetic,negative
synth_00550.png,train,synthetic,class_1
synth_00551.png,train,synthetic,class_0
synth_00553.png,train,synthetic,class_1
synth_00557.png,train,synthetic,negative
synth_00558.png,train,synthetic,class_0
synth_00559.png,train,synthetic,class_0
synth_00561.png,train,synthetic,class_0
synth_00563.png,train,synthetic,class_1
synth_00564.png,train,synthetic,class_1
synth_00565.png,train,synthetic,class_1
synth_00567.png,train,synthetic,negative
synth_00568.png,train,synthetic,class_1
synth_00570.png,train,synthetic,class_1
synth_00571.png,train,synthetic,class_0
synth_00572.png,train,synthetic,class_1
synth_00573.png,train,synthetic,class_1
synth_00574.png,train,synthetic,class_1
synth_00575.png,train,synthetic,class_0
synth_00576.png,train,synthetic,class_0
synth_00577.png,train,synthetic,class_0
synth_00578.png,train,synthetic,class_1
synth_00579.png,train,synthetic,class_1
synth_00580.png,train,synthetic,class_0
synth_00581.png,train,synthetic,class_1
synth_00582.png,train,synthetic,class_0
synth_00584.png,train,synthetic,class_0
synth_00585.png,train,synthetic,class_0
synth_00588.png,train,synthetic,class_1
synth_00589.png,train,synthetic,negative
synth_00590.png,train,synthetic,negative
synth_00592.png,train,synthetic,class_0
synth_00593.png,train,synthetic,negative
synth_00594.png,train,synthetic,class_1
synth_00595.png,train,synthetic,class_0
synth_00596.png,train,synthetic,negative
synth_00597.png,train,synthetic,class_1
synth_00600.png,train,synthetic,class_0
synth_00601.png,train,synthetic,negative
synth_00602.png,train,synthetic,class_1
synth_00603.png,train,synthetic,class_1
synth_00607.png,train,synthetic,class_1
synth_00610.png,train,synthetic,class_0
synth_00611.png,train,synthetic,class_0
synth_00612.png,train,synthetic,class_0
synth_00613.png,train,synthetic,class_0
synth_00614.png,train,synthetic,class_0
synth_00615.png,train,synthetic,class_1
synth_00616.png,train,synthetic,class_0
synth_00617.png,train,synthetic,class_1
synth_00619.png,train,synthetic,class_0
synth_00621.png,train,synthetic,class_1
synth_00622.png,train,synthetic,class_1
synth_00623.png,train,synthetic,class_1
synth_00624.png,train,synthetic,class_1
synth_00625.png,train,synthetic,class_1
synth_00626.png,train,synthetic,class_1
synth_00627.png,train,synthetic,class_0
synth_00628.png,train,synthetic,negative
synth_00629.png,train,synthetic,class_0
synth_00631.png,train,synthetic,class_1
synth_00632.png,train,synthetic,class_0
synth_00634.png,train,synthetic,class_1
synth_00635.png,train,synthetic,class_0
synth_00636.png,train,synthetic,class_0
synth_00637.png,train,synthetic,negative
synth_00639.png,train,synthetic,class_0
synth_00641.png,train,synthetic,class_0
synth_00642.png,train,synthetic,class_0
synth_00645.png,train,synthetic,class_1
synth_00646.png,train,synthetic,class_0
synth_00647.png,train,synthetic,class_0
synth_00649.png,train,synthetic,negative
synth_00650.png,train,synthetic,class_0
synth_00651.png,train,synthetic,class_1
synth_00652.png,train,synthetic,class_1
synth_00653.png,train,synthetic,class_1
synth_00654.png,train,synthetic,class_1
synth_00655.png,train,synthetic,class_0
synth_00656.png,train,synthetic,class_1
synth_00659.png,train,synthetic,class_0
synth_00661.png,train,synthetic,class_1
synth_00662.png,train,synthetic,class_1
synth_00663.png,train,synthetic,negative
synth_00664.png,train,synthetic,class_0
synth_00665.png,train,synthetic,class_1
synth_00668.png,train,synthetic,class_1
synth_00669.png,train,synthetic,negative
synth_00670.png,train,synthetic,class_0
synth_00671.png,train,synthetic,class_0
synth_00672.png,train,synthetic,class_1
synth_00673.png,train,synthetic,class_1
synth_00674.png,train,synthetic,class_1
synth_00675.png,train,synthetic,class_0
synth_00676.png,train,synthetic,class_1
synth_00677.png,train,synthetic,class_0
synth_00678.png,train,synthetic,negative
synth_00679.png,train,synthetic,class_0
synth_00680.png,train,synthetic,class_1
synth_00681.png,train,synthetic,class_0
synth_00683.png,train,synthetic,class_1
synth_00685.png,train,synthetic,class_0
synth_00686.png,train,synthetic,class_0
synth_00687.png,train,synthetic,class_0
synth_00688.png,train,synthetic,class_1
synth_00689.png,train,synthetic,class_1
synth_00690.png,train,synthetic,class_1
synth_00692.png,train,synthetic,class_1
synth_00694.png,train,synthetic,negative
synth_00695.png,train,synthetic,class_0
synth_00696.png,train,synthetic,class_1
synth_00698.png,train,synthetic,negative
synth_00699.png,train,synthetic,class_1
synth_00701.png,train,synthetic,class_0
synth_00705.png,train,synthetic,class_1
synth_00706.png,train,synthetic,class_0
synth_00707.png,train,synthetic,class_1
synth_00708.png,train,synthetic,class_0
synth_00709.png,train,synthetic,class_0
synth_00711.png,train,synthetic,class_1
synth_00712.png,train,synthetic,class_1
synth_00713.png,train,synthetic,class_0
synth_00714.png,train,synthetic,class_0
synth_00716.png,train,synthetic,class_0
synth_00717.png,train,synthetic,class_1
synth_00718.png,train,synthetic,class_0
synth_00720.png,train,synthetic,class_0
synth_00722.png,train,synthetic,class_0
synth_00723.png,train,synthetic,class_0
synth_00725.png,train,synthetic,class_0
synth_00726.png,train,synthetic,class_0
synth_00727.png,train,synthetic,class_1
synth_00728.png,train,synthetic,class_1
synth_00730.png,train,synthetic,class_1
synth_00731.png,train,synthetic,class_0
synth_00732.png,train,synthetic,negative
synth_00734.png,train,synthetic,negative
synth_00736.png,train,synthetic,class_0
synth_00737.png,train,synthetic,class_1
synth_00738.png,train,synthetic,class_1
synth_00740.png,train,synthetic,class_1
synth_00742.png,train,synthetic,class_0
synth_00743.png,train,synthetic,class_0
synth_00745.png,train,synthetic,class_1
synth_00746.png,train,synthetic,class_0
synth_00747.png,train,synthetic,class_1
synth_00749.png,train,synthetic,class_1
synth_00751.png,train,synthetic,class_1
synth_00753.png,train,synthetic,negative
synth_00754.png,train,synthetic,negative
synth_00755.png,train,synthetic,class_1
synth_00756.png,train,synthetic,class_0
synth_00758.png,train,synthetic,class_0
synth_00759.png,train,synthetic,class_1
synth_00760.png,train,synthetic,negative
synth_00761.png,train,synthetic,negative
synth_00766.png,train,synthetic,class_0
synth_00767.png,train,synthetic,class_1
synth_00768.png,train,synthetic,class_1
synth_00769.png,train,synthetic,class_1
synth_00770.png,train,synthetic,class_1
synth_00773.png,train,synthetic,class_0
synth_00774.png,train,synthetic,class_0
synth_00775.png,train,synthetic,class_1
synth_00778.png,train,synthetic,negative
synth_00781.png,train,synthetic,negative
synth_00782.png,train,synthetic,negative
synth_00784.png,train,synthetic,class_0
synth_00785.png,train,synthetic,negative
synth_00786.png,train,synthetic,negative
synth_00789.png,train,synthetic,class_1
synth_00791.png,train,synthetic,class_0
synth_00792.png,train,synthetic,class_0
synth_00793.png,train,synthetic,class_1
synth_00794.png,train,synthetic,class_0
synth_00795.png,train,synthetic,class_0
synth_00797.png,train,synthetic,negative
synth_00798.png,train,synthetic,negative
synth_00800.png,train,synthetic,class_1
synth_00801.png,train,synthetic,class_1
synth_00802.png,train,synthetic,class_1
synth_00803.png,train,synthetic,class_1
synth_00806.png,train,synthetic,negative
synth_00807.png,train,synthetic,class_1
synth_00808.png,train,synthetic,class_0
synth_00809.png,train,synthetic,class_1
synth_00810.png,train,synthetic,class_1
synth_00813.png,train,synthetic,class_0
synth_00814.png,train,synthetic,class_1
synth_00816.png,train,synthetic,class_0
synth_00817.png,train,synthetic,class_1
synth_00818.png,train,synthetic,class_1
synth_00821.png,train,synthetic,class_1
synth_00824.png,train,synthetic,class_0
synth_00825.png,train,synthetic,class_1
synth_00826.png,train,synthetic,class_0
synth_00827.png,train,synthetic,class_0
synth_00829.png,train,synthetic,negative
synth_00830.png,train,synthetic,class_1
synth_00831.png,train,synthetic,class_0
synth_00832.png,train,synthetic,class_1
synth_00833.png,train,synthetic,class_0
synth_00834.png,train,synthetic,negative
synth_00838.png,train,synthetic,class_0
synth_00839.png,train,synthetic,class_0
synth_00840.png,train,synthetic,class_0
synth_00843.png,train,synthetic,negative
synth_00844.png,train,synthetic,class_1
synth_00845.png,train,synthetic,class_1
synth_00847.png,train,synthetic,class_1
synth_00850.png,train,synthetic,class_0
synth_00851.png,train,synthetic,class_1
synth_00852.png,train,synthetic,class_0
synth_00854.png,train,synthetic,class_0
synth_00855.png,train,synthetic,class_0
synth_00856.png,train,synthetic,class_0
synth_00858.png,train,synthetic,class_1
synth_00859.png,train,synthetic,class_1
synth_00860.png,train,synthetic,class_0
synth_00861.png,train,synthetic,class_0
synth_00862.png,train,synthetic,class_1
synth_00864.png,train,synthetic,class_0
synth_00865.png,train,synthetic,negative
synth_00867.png,train,synthetic,class_0
synth_00869.png,train,synthetic,class_0
synth_00870.png,train,synthetic,negative
synth_00872.png,train,synthetic,class_1
synth_00874.png,train,synthetic,class_1
synth_00875.png,train,synthetic,class_0
synth_00876.png,train,synthetic,class_1
synth_00877.png,train,synthetic,class_0
synth_00878.png,train,synthetic,class_0
synth_00879.png,train,synthetic,negative
synth_00880.png,train,synthetic,class_0
synth_00881.png,train,synthetic,negative
synth_00883.png,train,synthetic,class_0
synth_00886.png,train,synthetic,class_1
synth_00887.png,train,synthetic,class_1
synth_00888.png,train,synthetic,class_0
synth_00891.png,train,synthetic,class_1
synth_00892.png,train,synthetic,class_0
synth_00893.png,train,synthetic,negative
synth_00894.png,train,synthetic,class_0
synth_00895.png,train,synthetic,class_0
synth_00897.png,train,synthetic,class_1
synth_00899.png,train,synthetic,class_0
synth_00901.png,train,synthetic,class_1
synth_00902.png,train,synthetic,class_1
synth_00903.png,train,synthetic,negative
synth_00905.png,train,synthetic,class_0
synth_00906.png,train,synthetic,negative
synth_00907.png,train,synthetic,class_0
synth_00908.png,train,synthetic,class_1
synth_00909.png,train,synthetic,class_0
synth_00911.png,train,synthetic,class_1
synth_00912.png,train,synthetic,class_1
synth_00913.png,train,synthetic,class_1
synth_00914.png,train,synthetic,class_0
synth_00915.png,train,synthetic,class_1
synth_00916.png,train,synthetic,class_1
synth_00917.png,train,synthetic,class_1
synth_00918.png,train,synthetic,class_1
synth_00919.png,train,synthetic,class_0
synth_00920.png,train,synthetic,class_1
synth_00921.png,train,synthetic,negative
synth_00922.png,train,synthetic,class_0
synth_00923.png,train,synthetic,class_0
synth_00924.png,train,synthetic,class_1
synth_00925.png,train,synthetic,negative
synth_00927.png,train,synthetic,class_0
synth_00928.png,train,synthetic,class_0
synth_00929.png,train,synthetic,negative
synth_00931.png,train,synthetic,class_0
synth_00932.png,train,synthetic,class_1
synth_00933.png,train,synthetic,class_1
synth_00934.png,train,synthetic,class_1
synth_00935.png,train,synthetic,class_1
synth_00938.png,train,synthetic,class_1
synth_00940.png,train,synthetic,class_1
synth_00943.png,train,synthetic,class_1
synth_00944.png,train,synthetic,class_0
synth_00945.png,train,synthetic,class_1
synth_00950.png,train,synthetic,negative
synth_00953.png,train,synthetic,class_0
synth_00956.png,train,synthetic,class_0
synth_00957.png,train,synthetic,class_1
synth_00959.png,train,synthetic,negative
synth_00960.png,train,synthetic,class_1
synth_00961.png,train,synthetic,class_1
synth_00962.png,train,synthetic,negative
synth_00963.png,train,synthetic,class_1
synth_00967.png,train,synthetic,class_0
synth_00969.png,train,synthetic,negative
synth_00971.png,train,synthetic,class_1
synth_00972.png,train,synthetic,class_1
synth_00973.png,train,synthetic,class_1
synth_00975.png,train,synthetic,negative
synth_00976.png,train,synthetic,class_1
synth_00977.png,train,synthetic,class_0
synth_00978.png,train,synthetic,negative
synth_00979.png,train,synthetic,class_1
synth_00980.png,train,synthetic,negative
synth_00981.png,train,synthetic,class_1
synth_00982.png,train,synthetic,negative
synth_00985.png,train,synthetic,class_1
synth_00987.png,train,synthetic,class_1
synth_00989.png,train,synthetic,class_1
synth_00991.png,train,synthetic,class_1
synth_00992.png,train,synthetic,class_1
synth_00993.png,train,synthetic,class_1
synth_00994.png,train,synthetic,negative
synth_00996.png,train,synthetic,class_1
synth_00997.png,train,synthetic,class_0
synth_00998.png,train,synthetic,class_0
synth_00999.png,train,synthetic,class_0
028e9283-1675_199.png,val,real,class_1
02d41591-Doc_table_28.png,val,real,class_0
0a1fc382-Doc_table_71.png,val,real,class_1
0c6ef6c2-0667_005.png,val,real,class_1
0d7b161f-1238_006.png,val,real,class_1
0d867681-0212_175.png,val,real,class_1
0fd1ae59-Doc_table_470.png,val,real,class_1
10c417d0-20_bordered_tables_page-0015.jpg,val,real,class_0
115c9a6f-1742_157.png,val,real,class_0
1417190d-0725_043.png,val,real,class_1
14de7344-20_bordered_tables_page-0013.jpg,val,real,class_0
152ca2e7-Doc_table_488.png,val,real,class_1
19fab7f8-0110_099.png,val,real,class_1
1d4980d6-20_bordered_tables_page-0019.jpg,val,real,class_0
1da903f9-Doc_table_79.png,val,real,class_0
21a50249-1415_048.png,val,real,class_1
223dba77-1353_032.png,val,real,class_0
255e42e1-0154_080.png,val,real,class_1
2add94d9-Doc_table_481.png,val,real,class_0
2c0b5831-1654_004.png,val,real,negative
2ca43d2b-2135_012.png,val,real,class_1
3140375f-Doc_table_482.png,val,real,class_1
316af4bb-0651_008.png,val,real,negative
31fbd6af-Doc_table_24.png,val,real,class_1
32be4864-1672_069.png,val,real,class_1
369284b0-Doc_table_58.png,val,real,class_1
3fb3d96b-20_bordered_tables_page-0010.jpg,val,real,class_0
400b2085-20_bordered_tables_page-0016.jpg,val,real,class_0
42105104-20_bordered_tables_page-0009.jpg,val,real,class_0
449a51f9-1665_133.png,val,real,class_1
467eef22-0685_048.png,val,real,class_1
471fe9e3-20_bordered_tables_page-0010.jpg,val,real,class_0
487c6121-20_bordered_tables_page-0020.jpg,val,real,class_0
49f4753d-Doc_table_475.png,val,real,class_0
55601cd9-Doc_table_480.png,val,real,class_1
5a0de1d3-Doc_table_468.png,val,real,class_1
5ae34423-1356_119.png,val,real,class_1
638e6e53-1412_006.png,val,real,class_1
642e5f8b-Doc_table_476.png,val,real,class_1
64d37d89-1539_012.png,val,real,class_1
65f78b8a-Doc_table_98.png,val,real,class_0
679894af-1634_335.png,val,real,class_1
67e3bd70-20_bordered_tables_page-0009.jpg,val,real,class_0
68e66704-Screenshot_2026-06-16_180608.png,val,real,class_0
695c0945-Doc_table_486.png,val,real,class_1
69981fca-Doc_table_9_-_Copy.png,val,real,class_1
6a813273-Doc_table_161.png,val,real,class_0
6bedf041-1484_028.png,val,real,class_1
6cd221b0-Doc_table_495.png,val,real,class_1
6d2e9d43-Doc_table_56.png,val,real,class_0
700b7bf6-Doc_table_465.png,val,real,class_0
7056ca17-Doc_table_22.png,val,real,class_0
712b579f-Doc_table_95.png,val,real,class_1
732302c6-Screenshot_2026-06-16_180657.png,val,real,class_0
732a2816-0147_090.png,val,real,class_1
766e70e8-0207_025.png,val,real,class_1
79499821-20_bordered_tables_page-0012.jpg,val,real,class_0
7afc0709-Screenshot_2026-06-16_180727.png,val,real,class_0
7e43f4e3-Screenshot_2026-06-16_180646.png,val,real,class_0
7fb9183c-Doc_table_484.png,val,real,class_0
84ad9844-0210_111.png,val,real,class_1
85aa5336-Doc_table_76.png,val,real,class_1
89b824ab-Doc_table_99.png,val,real,class_0
8d4ee1ce-1356_083.png,val,real,class_1
8f79adaf-20_bordered_tables_page-0001.jpg,val,real,class_0
916f530e-20_bordered_tables_page-0002.jpg,val,real,class_0
9188b546-Doc_table_157.png,val,real,class_1
972909af-Doc_table_464.png,val,real,class_1
97f49001-1634_022.png,val,real,negative
9961f2ff-20_bordered_tables_page-0018.jpg,val,real,class_0
99938bcb-Doc_table_31.png,val,real,class_0
99e8fbe8-1495_021.png,val,real,class_1
9d6cd5df-Doc_table_485.png,val,real,class_1
a0918f9d-1556_004.png,val,real,negative
a097311d-Doc_table_52.png,val,real,class_1
a09a1bd5-1634_330.png,val,real,class_1
a15b8e83-1078_082.png,val,real,class_1
a2cd0bbc-0672_356.png,val,real,class_1
a884a2a5-Doc_table_83.png,val,real,class_0
b433a084-Screenshot_2026-06-16_180739.png,val,real,class_0
b4eb43ec-0209_207.png,val,real,class_1
b8ffe85a-1295_064.png,val,real,class_1
be157ec6-1662_034.png,val,real,class_1
be4c9040-5117_023.png,val,real,class_1
be6d647c-Doc_table_2_-_Copy.png,val,real,class_0
c4e29ca6-Doc_table_37.png,val,real,class_0
c5846bc0-Screenshot_2026-06-16_180751.png,val,real,class_0
cd8c0719-Doc_table_467.png,val,real,class_1
cde7e28e-Doc_table_30.png,val,real,class_0
ce087f0e-1079_023.png,val,real,class_1
d3b022d0-0147_090.png,val,real,class_1
d4a89d78-0223_017.png,val,real,class_1
d4d2db14-0206_048.png,val,real,class_1
d94ad5ef-1556_006.png,val,real,negative
db34b810-Doc_table_77.png,val,real,class_1
dd9c5e9f-1112_023.png,val,real,class_1
e639fb02-Doc_table_11_-_Copy.png,val,real,class_0
e7a6a67b-20_bordered_tables_page-0008.jpg,val,real,class_0
e82f48de-1589_015.png,val,real,class_1
ec7cdc4e-Doc_table_4_-_Copy.png,val,real,class_0
efd21513-2029_438.png,val,real,class_1
f67b6f52-20_bordered_tables_page-0018.jpg,val,real,class_0
fb72fc4b-Doc_table_5.png,val,real,class_0
fdb68302-Screenshot_2026-06-16_180704.png,val,real,class_0
ffe34425-20_bordered_tables_page-0001.jpg,val,real,class_0
synth_00001.png,val,synthetic,class_1
synth_00003.png,val,synthetic,negative
synth_00030.png,val,synthetic,class_1
synth_00036.png,val,synthetic,class_1
synth_00039.png,val,synthetic,negative
synth_00041.png,val,synthetic,negative
synth_00061.png,val,synthetic,class_0
synth_00071.png,val,synthetic,class_0
synth_00074.png,val,synthetic,negative
synth_00077.png,val,synthetic,class_1
synth_00090.png,val,synthetic,class_0
synth_00098.png,val,synthetic,class_0
synth_00102.png,val,synthetic,class_0
synth_00103.png,val,synthetic,negative
synth_00115.png,val,synthetic,class_1
synth_00123.png,val,synthetic,class_1
synth_00131.png,val,synthetic,class_0
synth_00137.png,val,synthetic,negative
synth_00141.png,val,synthetic,class_1
synth_00152.png,val,synthetic,negative
synth_00179.png,val,synthetic,negative
synth_00182.png,val,synthetic,class_0
synth_00183.png,val,synthetic,class_1
synth_00189.png,val,synthetic,class_0
synth_00213.png,val,synthetic,class_1
synth_00214.png,val,synthetic,class_0
synth_00215.png,val,synthetic,class_1
synth_00218.png,val,synthetic,class_1
synth_00222.png,val,synthetic,class_0
synth_00226.png,val,synthetic,negative
synth_00229.png,val,synthetic,class_1
synth_00233.png,val,synthetic,negative
synth_00245.png,val,synthetic,class_0
synth_00254.png,val,synthetic,class_1
synth_00255.png,val,synthetic,class_1
synth_00259.png,val,synthetic,class_1
synth_00263.png,val,synthetic,negative
synth_00266.png,val,synthetic,negative
synth_00270.png,val,synthetic,class_0
synth_00274.png,val,synthetic,class_0
synth_00281.png,val,synthetic,class_1
synth_00287.png,val,synthetic,class_1
synth_00294.png,val,synthetic,class_0
synth_00296.png,val,synthetic,class_0
synth_00300.png,val,synthetic,class_1
synth_00313.png,val,synthetic,class_0
synth_00315.png,val,synthetic,negative
synth_00316.png,val,synthetic,class_1
synth_00341.png,val,synthetic,class_0
synth_00345.png,val,synthetic,class_1
synth_00348.png,val,synthetic,class_0
synth_00350.png,val,synthetic,class_1
synth_00352.png,val,synthetic,class_0
synth_00353.png,val,synthetic,class_0
synth_00364.png,val,synthetic,class_1
synth_00366.png,val,synthetic,class_1
synth_00383.png,val,synthetic,class_0
synth_00384.png,val,synthetic,class_1
synth_00388.png,val,synthetic,class_1
synth_00415.png,val,synthetic,class_1
synth_00420.png,val,synthetic,class_0
synth_00424.png,val,synthetic,class_1
synth_00428.png,val,synthetic,class_0
synth_00437.png,val,synthetic,class_1
synth_00454.png,val,synthetic,class_1
synth_00455.png,val,synthetic,negative
synth_00463.png,val,synthetic,negative
synth_00470.png,val,synthetic,class_0
synth_00478.png,val,synthetic,class_1
synth_00479.png,val,synthetic,class_1
synth_00483.png,val,synthetic,class_0
synth_00484.png,val,synthetic,class_0
synth_00494.png,val,synthetic,class_0
synth_00497.png,val,synthetic,negative
synth_00508.png,val,synthetic,class_1
synth_00517.png,val,synthetic,class_1
synth_00519.png,val,synthetic,class_0
synth_00522.png,val,synthetic,class_0
synth_00524.png,val,synthetic,class_0
synth_00538.png,val,synthetic,negative
synth_00554.png,val,synthetic,class_1
synth_00560.png,val,synthetic,class_0
synth_00562.png,val,synthetic,class_1
synth_00569.png,val,synthetic,class_1
synth_00583.png,val,synthetic,class_1
synth_00587.png,val,synthetic,class_1
synth_00599.png,val,synthetic,class_0
synth_00605.png,val,synthetic,class_0
synth_00609.png,val,synthetic,class_0
synth_00633.png,val,synthetic,class_1
synth_00640.png,val,synthetic,class_1
synth_00644.png,val,synthetic,class_0
synth_00648.png,val,synthetic,class_0
synth_00657.png,val,synthetic,class_1
synth_00660.png,val,synthetic,class_0
synth_00667.png,val,synthetic,class_1
synth_00684.png,val,synthetic,class_1
synth_00691.png,val,synthetic,negative
synth_00700.png,val,synthetic,class_1
synth_00702.png,val,synthetic,class_0
synth_00704.png,val,synthetic,class_0
synth_00719.png,val,synthetic,class_0
synth_00724.png,val,synthetic,class_0
synth_00729.png,val,synthetic,class_0
synth_00733.png,val,synthetic,class_0
synth_00735.png,val,synthetic,class_1
synth_00739.png,val,synthetic,class_0
synth_00744.png,val,synthetic,class_1
synth_00752.png,val,synthetic,class_1
synth_00763.png,val,synthetic,class_1
synth_00765.png,val,synthetic,class_1
synth_00771.png,val,synthetic,negative
synth_00772.png,val,synthetic,class_1
synth_00783.png,val,synthetic,class_1
synth_00787.png,val,synthetic,class_1
synth_00788.png,val,synthetic,class_0
synth_00790.png,val,synthetic,class_1
synth_00804.png,val,synthetic,class_0
synth_00805.png,val,synthetic,class_1
synth_00811.png,val,synthetic,class_1
synth_00812.png,val,synthetic,class_1
synth_00822.png,val,synthetic,negative
synth_00828.png,val,synthetic,class_1
synth_00835.png,val,synthetic,class_1
synth_00837.png,val,synthetic,class_1
synth_00841.png,val,synthetic,class_1
synth_00842.png,val,synthetic,class_0
synth_00849.png,val,synthetic,class_0
synth_00853.png,val,synthetic,class_0
synth_00863.png,val,synthetic,class_0
synth_00873.png,val,synthetic,class_0
synth_00882.png,val,synthetic,class_1
synth_00884.png,val,synthetic,class_0
synth_00885.png,val,synthetic,class_1
synth_00889.png,val,synthetic,negative
synth_00900.png,val,synthetic,class_1
synth_00904.png,val,synthetic,class_0
synth_00910.png,val,synthetic,class_1
synth_00930.png,val,synthetic,class_0
synth_00939.png,val,synthetic,class_1
synth_00946.png,val,synthetic,class_0
synth_00949.png,val,synthetic,class_1
synth_00958.png,val,synthetic,class_1
synth_00965.png,val,synthetic,class_0
synth_00966.png,val,synthetic,class_0
synth_00968.png,val,synthetic,class_0
synth_00986.png,val,synthetic,class_1
synth_00990.png,val,synthetic,negative
